continent,location,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations
Asia,Philippines,7/31/2022,0,0,0,0
Asia,Philippines,8/7/2022,0,0,0,0
Asia,Philippines,8/14/2022,0,0,0,0
Asia,Philippines,8/21/2022,0,0,0,0
Asia,Philippines,8/28/2022,0,0,0,0
Asia,Philippines,9/4/2022,0,0,0,0
Asia,Philippines,9/11/2022,0,0,0,0
Asia,Philippines,9/18/2022,0,0,0,0
Asia,Philippines,9/25/2022,0,0,0,0
Asia,Philippines,10/2/2022,0,0,0,0
Asia,Philippines,10/9/2022,0,0,0,0
Asia,Philippines,10/16/2022,0,0,0,0
Asia,Philippines,10/23/2022,0,0,0,0
Asia,Philippines,10/30/2022,0,0,0,0
Asia,Philippines,11/6/2022,0,0,0,0
Asia,Philippines,11/13/2022,0,0,0,0
Asia,Philippines,11/20/2022,0,0,0,0
Asia,Philippines,11/27/2022,0,0,0,0
Asia,Philippines,12/4/2022,0,0,0,0
Asia,Philippines,12/11/2022,0,0,0,0
Asia,Philippines,12/18/2022,0,0,0,0
Asia,Philippines,12/25/2022,0,0,0,0
Asia,Philippines,1/1/2023,0,0,0,0
Asia,Qatar,1/3/2021,0,0,0,0
Asia,Qatar,1/10/2021,0,0,0,0
Asia,Qatar,1/24/2021,0,0,0,0
Asia,Qatar,2/7/2021,0,0,0,0
Asia,Qatar,2/14/2021,0,0,0,0
Asia,Qatar,2/21/2021,0,0,0,0
Asia,Qatar,2/28/2021,0,0,0,0
Asia,Qatar,3/7/2021,327000,0,0,0
Asia,Qatar,3/14/2021,0,0,0,0
Asia,Qatar,3/21/2021,594613,0,0,0
Asia,Qatar,3/28/2021,740309,0,0,19073
Asia,Qatar,4/4/2021,910851,0,0,21649
Asia,Qatar,4/11/2021,1079776,0,0,17526
Asia,Qatar,4/18/2021,1248229,0,0,23119
Asia,Qatar,4/25/2021,1415761,0,0,20980
Asia,Qatar,5/2/2021,1603913,1017019,586894,24911
Asia,Qatar,5/9/2021,1813240,1115842,697398,26080
Asia,Qatar,5/16/2021,2035475,1190700,844775,33457
Asia,Qatar,5/23/2021,2293240,1321233,972007,0
Asia,Qatar,5/30/2021,2514585,1443882,1070703,22947
Asia,Qatar,6/6/2021,2676239,1541863,1134376,19544
Asia,Qatar,6/13/2021,2795091,1587414,1207677,14175
Asia,Qatar,6/20/2021,2886323,1620571,1265752,9814
Asia,Qatar,6/27/2021,3041661,1676351,1365310,32839
Asia,Qatar,7/4/2021,3249265,1760633,1488632,22957
Asia,Qatar,7/11/2021,3396963,1849825,1547138,6657
Asia,Qatar,7/25/2021,0,0,0,0
Asia,Qatar,8/1/2021,3804298,2065408,1738890,23830
Asia,Qatar,8/29/2021,4413329,2318916,2094413,43745
Asia,Qatar,9/12/2021,4587397,0,0,8797
Asia,Qatar,10/3/2021,4724998,0,0,2719
Asia,Qatar,10/10/2021,4767210,0,0,6334
Asia,Qatar,10/17/2021,4790350,0,0,2990
Asia,Qatar,10/31/2021,4834881,0,0,2858
Asia,Qatar,11/7/2021,4856503,0,0,2004
Asia,Qatar,12/12/2021,0,0,0,0
Asia,Qatar,12/19/2021,5114157,0,0,5427
Asia,Qatar,1/2/2022,5213945,0,0,4308
Asia,Qatar,1/16/2022,5412717,0,0,3413
Asia,Qatar,1/23/2022,0,0,0,0
Asia,Qatar,1/30/2022,5783563,0,0,6167
Asia,Qatar,2/6/2022,0,0,0,0
Asia,Qatar,2/13/2022,6084258,0,0,12420
Asia,Qatar,2/20/2022,6201271,0,0,2864
Asia,Qatar,2/27/2022,6306789,0,0,3217
Asia,Qatar,3/6/2022,6398889,0,0,1724
Asia,Qatar,3/13/2022,6476114,0,0,1811
Asia,Qatar,3/20/2022,6543862,0,0,5147
Asia,Qatar,6/19/2022,0,0,0,0
Asia,Qatar,7/3/2022,0,0,0,0
Asia,Qatar,7/17/2022,7280398,2738600,2738600,0
Asia,Qatar,7/31/2022,0,0,0,0
Asia,Qatar,9/11/2022,7438750,2785749,2785749,0
Asia,Qatar,10/23/2022,0,0,0,0
Asia,Qatar,11/27/2022,7597911,2849216,2849216,0
Asia,Saudi Arabia,1/3/2021,0,0,0,0
Asia,Saudi Arabia,1/10/2021,0,0,0,0
Asia,Saudi Arabia,1/17/2021,0,0,0,0
Asia,Saudi Arabia,1/24/2021,0,0,0,0
Asia,Saudi Arabia,1/31/2021,0,0,0,0
Asia,Saudi Arabia,2/7/2021,0,0,0,0
Asia,Saudi Arabia,2/14/2021,0,0,0,0
Asia,Saudi Arabia,2/21/2021,0,0,0,0
Asia,Saudi Arabia,2/28/2021,0,0,0,0
Asia,Saudi Arabia,3/7/2021,1332740,0,0,0
Asia,Saudi Arabia,3/14/2021,2232110,0,0,149330
Asia,Saudi Arabia,3/21/2021,3194715,0,0,188296
Asia,Saudi Arabia,3/28/2021,4132630,0,0,129153
Asia,Saudi Arabia,4/4/2021,5000120,0,0,122678
Asia,Saudi Arabia,4/11/2021,6287432,0,0,155308
Asia,Saudi Arabia,4/18/2021,7190402,0,0,198160
Asia,Saudi Arabia,4/25/2021,8263836,0,0,204079
Asia,Saudi Arabia,5/2/2021,9655519,0,0,166607
Asia,Saudi Arabia,5/9/2021,10629320,0,0,187466
Asia,Saudi Arabia,5/16/2021,11668767,0,0,179409
Asia,Saudi Arabia,5/23/2021,12882532,0,0,90751
Asia,Saudi Arabia,5/30/2021,14043763,0,0,215516
Asia,Saudi Arabia,6/6/2021,14977476,0,0,134280
Asia,Saudi Arabia,6/13/2021,15836419,0,0,129695
Asia,Saudi Arabia,6/20/2021,16649095,0,0,100921
Asia,Saudi Arabia,6/27/2021,17339253,15894166,1445087,122137
Asia,Saudi Arabia,7/4/2021,18460462,16705096,1755366,140034
Asia,Saudi Arabia,7/11/2021,19825792,17518976,2306816,238827
Asia,Saudi Arabia,7/18/2021,22646489,18441597,4204892,383410
Asia,Saudi Arabia,7/25/2021,24688885,18443639,6245246,374651
Asia,Saudi Arabia,8/1/2021,27322817,18979146,8343671,455061
Asia,Saudi Arabia,8/8/2021,29951707,20028555,9923152,349974
Asia,Saudi Arabia,8/15/2021,31965789,20809009,11156780,311583
Asia,Saudi Arabia,8/22/2021,34103119,21437649,12665470,368045
Asia,Saudi Arabia,8/29/2021,36519290,22061992,14457298,492201
Asia,Saudi Arabia,9/5/2021,38069150,22440020,15629130,233934
Asia,Saudi Arabia,9/12/2021,39606175,22784983,16821192,254382
Asia,Saudi Arabia,9/19/2021,40888055,23092903,17795152,189981
Asia,Saudi Arabia,9/26/2021,41641404,23267880,18373524,150721
Asia,Saudi Arabia,10/3/2021,42435821,23460621,18975200,170440
Asia,Saudi Arabia,10/10/2021,43615548,23684473,19931075,279885
Asia,Saudi Arabia,10/17/2021,44652849,23912323,20740526,131074
Asia,Saudi Arabia,10/24/2021,45266839,24084544,21182295,94651
Asia,Saudi Arabia,10/31/2021,45720862,24208729,21512133,79329
Asia,Saudi Arabia,11/7/2021,0,0,0,0
Asia,Saudi Arabia,11/14/2021,46743789,24410797,22022105,71248
Asia,Saudi Arabia,11/21/2021,47061187,24506864,22223093,47946
Asia,Saudi Arabia,11/28/2021,47309172,24581780,22380259,15910
Asia,Saudi Arabia,12/5/2021,47701071,24684104,22620922,73680
Asia,Saudi Arabia,12/12/2021,48088092,24786057,22801826,64922
Asia,Saudi Arabia,12/19/2021,48381592,24872178,22935782,58637
Asia,Saudi Arabia,12/26/2021,49700201,24958879,23078491,276953
Asia,Saudi Arabia,1/2/2022,51262028,25038977,23215439,230379
Asia,Saudi Arabia,1/9/2022,52689404,25120095,23346936,220987
Asia,Saudi Arabia,1/16/2022,53990391,25206693,23469793,187879
Asia,Saudi Arabia,1/23/2022,55449797,25394077,23568074,0
Asia,Saudi Arabia,1/30/2022,0,0,0,0
Asia,Saudi Arabia,2/6/2022,58565764,25665576,23808373,182143
Asia,Saudi Arabia,2/13/2022,59508036,25771538,23938736,145639
Asia,Saudi Arabia,2/20/2022,60268103,25865793,24067583,117180
Asia,Saudi Arabia,2/27/2022,60840610,25943822,24177054,80412
Asia,Saudi Arabia,3/6/2022,0,0,0,0
Asia,Saudi Arabia,3/13/2022,0,0,0,0
Asia,Saudi Arabia,3/20/2022,0,0,0,0
Asia,Saudi Arabia,3/27/2022,0,0,0,0
Asia,Saudi Arabia,4/3/2022,0,0,0,0
Asia,Saudi Arabia,4/10/2022,0,0,0,0
Asia,Saudi Arabia,4/17/2022,0,0,0,0
Asia,Saudi Arabia,4/24/2022,0,0,0,0
Asia,Saudi Arabia,5/1/2022,0,0,0,0
Asia,Saudi Arabia,5/8/2022,0,0,0,0
Asia,Saudi Arabia,5/15/2022,0,0,0,0
Asia,Saudi Arabia,5/22/2022,0,0,0,0
Asia,Saudi Arabia,5/29/2022,0,0,0,0
Asia,Saudi Arabia,6/5/2022,0,0,0,0
Asia,Saudi Arabia,6/12/2022,0,0,0,0
Asia,Saudi Arabia,6/19/2022,0,0,0,0
Asia,Saudi Arabia,6/26/2022,0,0,0,0
Asia,Saudi Arabia,7/3/2022,0,0,0,0
Asia,Saudi Arabia,7/10/2022,0,0,0,0
Asia,Saudi Arabia,7/17/2022,0,0,0,0
Asia,Saudi Arabia,7/24/2022,0,0,0,0
Asia,Saudi Arabia,7/31/2022,0,0,0,0
Asia,Saudi Arabia,8/7/2022,0,0,0,0
Asia,Saudi Arabia,8/14/2022,0,0,0,0
Asia,Saudi Arabia,8/21/2022,0,0,0,0
Asia,Saudi Arabia,8/28/2022,0,0,0,0
Asia,Saudi Arabia,9/4/2022,0,0,0,0
Asia,Saudi Arabia,9/11/2022,0,0,0,0
Asia,Saudi Arabia,9/18/2022,0,0,0,0
Asia,Saudi Arabia,9/25/2022,0,0,0,0
Asia,Saudi Arabia,10/2/2022,0,0,0,0
Asia,Saudi Arabia,10/9/2022,0,0,0,0
Asia,Saudi Arabia,10/16/2022,0,0,0,0
Asia,Saudi Arabia,10/23/2022,0,0,0,0
Asia,Saudi Arabia,10/30/2022,0,0,0,0
Asia,Saudi Arabia,11/6/2022,0,0,0,0
Asia,Saudi Arabia,11/13/2022,0,0,0,0
Asia,Saudi Arabia,11/20/2022,0,0,0,0
Asia,Saudi Arabia,11/27/2022,0,0,0,0
Asia,Saudi Arabia,12/4/2022,0,0,0,0
Asia,Saudi Arabia,12/11/2022,0,0,0,0
Asia,Saudi Arabia,12/18/2022,0,0,0,0
Asia,Saudi Arabia,12/25/2022,0,0,0,0
Asia,Saudi Arabia,1/1/2023,0,0,0,0
Asia,Singapore,5/2/2021,2809417,1644812,1145755,37151
Asia,Singapore,5/23/2021,3648905,2056226,1570552,43383
Asia,Singapore,5/30/2021,3970212,2235389,1711603,38582
Asia,Singapore,6/13/2021,4624365,2643530,1955487,40006
Asia,Singapore,6/27/2021,5325059,3222888,2075157,53788
Asia,Singapore,7/25/2021,7236270,4263753,2938466,62646
Asia,Singapore,8/8/2021,8184980,4417337,3729044,62075
Asia,Singapore,8/15/2021,8533614,4492195,4001054,38370
Asia,Singapore,8/22/2021,8703782,4546158,4116050,14046
Asia,Singapore,8/29/2021,8830856,4583681,4204631,12508
Asia,Singapore,9/12/2021,9037734,4643403,4349804,10117
Asia,Singapore,9/19/2021,9146099,4667130,4394452,15539
Asia,Singapore,9/26/2021,9322806,4689231,4433691,23402
Asia,Singapore,10/3/2021,9524846,4707960,4464711,24077
Asia,Singapore,10/10/2021,9715691,4728581,4493599,33533
Asia,Singapore,10/17/2021,9913200,4749976,4518161,15156
Asia,Singapore,10/24/2021,10070883,4763184,4540458,12780
Asia,Singapore,10/31/2021,10250661,4775979,4565261,19123
Asia,Singapore,11/7/2021,10408946,4786795,4586544,17585
Asia,Singapore,11/14/2021,10593783,4798669,4605375,20509
Asia,Singapore,11/21/2021,10760137,4808341,4620215,19992
Asia,Singapore,11/28/2021,10908147,4816703,4633576,16869
Asia,Singapore,12/5/2021,11053671,4823770,4647258,16452
Asia,Singapore,12/12/2021,11195751,4828913,4659268,15899
Asia,Singapore,12/19/2021,11365282,4832860,4669340,20918
Asia,Singapore,12/26/2021,11569495,4836333,4677879,44373
Asia,Singapore,1/2/2022,11844509,4866778,4685915,48425
Asia,Singapore,1/9/2022,12192458,4917533,4692596,50914
Asia,Singapore,1/16/2022,12511601,4966428,4698575,40420
Asia,Singapore,1/23/2022,12761141,5003770,4718046,31122
Asia,Singapore,1/30/2022,12989518,5029124,4757218,25770
Asia,Singapore,2/6/2022,13141970,5045309,4791649,27723
Asia,Singapore,2/13/2022,13390230,5059922,4839537,35124
Asia,Singapore,2/20/2022,13575656,5075111,4876624,22710
Asia,Singapore,2/27/2022,13709077,5087498,4904052,17051
Asia,Singapore,3/6/2022,13801805,5093258,4919866,9912
Asia,Singapore,3/13/2022,13883433,5097863,4937652,11907
Asia,Singapore,3/20/2022,13961020,5102487,4959854,8672
Asia,Singapore,3/27/2022,14021186,5105537,4975619,8471
Asia,Singapore,4/3/2022,14077616,5107581,4990122,6899
Asia,Singapore,4/10/2022,14128230,5109909,5001573,7045
Asia,Singapore,4/17/2022,14171065,5111540,5010487,5908
Asia,Singapore,4/24/2022,14214952,5113345,5018468,6379
Asia,Singapore,5/1/2022,14256683,5114835,5025103,775
Asia,Singapore,5/8/2022,14295493,5115922,5030562,4895
Asia,Singapore,5/15/2022,14334822,5116918,5038177,688
Asia,Singapore,5/22/2022,14383680,5118366,5050061,5852
Asia,Singapore,5/29/2022,14426692,5119911,5056880,6407
Asia,Singapore,6/5/2022,14461374,5121493,5062676,3616
Asia,Singapore,6/12/2022,14486240,5122636,5066408,2716
Asia,Singapore,6/19/2022,14506965,5123714,5069423,2322
Asia,Singapore,6/26/2022,14530374,5125011,5073458,2200
Asia,Singapore,7/3/2022,14549280,5125974,5075347,902
Asia,Singapore,7/10/2022,14564497,5126889,5076537,312
Asia,Singapore,7/17/2022,14577912,5127635,5077540,918
Asia,Singapore,7/24/2022,14591991,5128612,5078751,761
Asia,Singapore,7/31/2022,14605033,5129507,5079904,581
Asia,Singapore,8/7/2022,14617055,5130451,5081050,708
Asia,Singapore,8/14/2022,14627133,5131177,5082140,442
Asia,Singapore,8/21/2022,14639168,5131797,5083235,882
Asia,Singapore,8/28/2022,14651403,5132287,5084559,785
Asia,Singapore,9/4/2022,14663230,5132930,5086085,767
Asia,Singapore,9/11/2022,14674238,5133626,5087668,460
Asia,Singapore,9/18/2022,14682580,5134159,5088660,480
Asia,Singapore,9/25/2022,14690204,5134607,5089610,542
Asia,Singapore,10/2/2022,14697428,5135115,5090465,445
Asia,Singapore,10/9/2022,14705066,5135677,5091398,403
Asia,Singapore,10/16/2022,14712894,5136269,5092313,384
Asia,Singapore,10/23/2022,14723374,5136945,5093387,760
Asia,Singapore,10/30/2022,0,5139736,5095346,0
Asia,Singapore,11/6/2022,0,5142485,5097722,0
Asia,Singapore,11/13/2022,0,5145329,5100308,0
Asia,Singapore,11/20/2022,0,5147598,5102563,0
Asia,Singapore,11/27/2022,0,5150065,5104998,0
Asia,Singapore,12/4/2022,0,5152037,5106951,0
Asia,Singapore,12/11/2022,0,5153655,5108513,0
Asia,Singapore,12/18/2022,0,5154926,5110541,0
Asia,Singapore,12/25/2022,0,5156005,5112613,0
Asia,South Korea,1/3/2021,0,0,0,0
Asia,South Korea,1/10/2021,0,0,0,0
Asia,South Korea,1/17/2021,0,0,0,0
Asia,South Korea,1/24/2021,0,0,0,0
Asia,South Korea,1/31/2021,0,0,0,0
Asia,South Korea,2/7/2021,0,0,0,0
Asia,South Korea,2/14/2021,0,0,0,0
Asia,South Korea,2/21/2021,0,0,0,0
Asia,South Korea,2/28/2021,53465,41948,11723,1140
Asia,South Korea,3/7/2021,355881,338726,13848,2518
Asia,South Korea,3/14/2021,636313,616490,16811,1891
Asia,South Korea,3/21/2021,737520,714866,22926,1265
Asia,South Korea,3/28/2021,864185,819921,31465,1137
Asia,South Korea,4/4/2021,1059560,966806,58273,1539
Asia,South Korea,4/11/2021,1303855,1154906,103776,1698
Asia,South Korea,4/18/2021,1678810,1502510,112787,6123
Asia,South Korea,4/25/2021,2485750,2231751,162125,8203
Asia,South Korea,5/2/2021,3761718,3335949,295824,3782
Asia,South Korea,5/9/2021,4334199,3625780,560776,6599
Asia,South Korea,5/16/2021,4837101,3688329,980722,7374
Asia,South Korea,5/23/2021,5720375,3757625,1764362,4296
Asia,South Korea,5/30/2021,7742053,5350571,2157881,6955
Asia,South Korea,6/6/2021,10083912,7516658,2297464,4805
Asia,South Korea,6/13/2021,14487421,11723927,3021356,30224
Asia,South Korea,6/20/2021,18187621,14892876,4038709,3555
Asia,South Korea,6/27/2021,19050317,15162046,4608384,2937
Asia,South Korea,7/4/2021,19810340,15232583,5276375,2672
Asia,South Korea,7/11/2021,20624381,15483779,5832094,3418
Asia,South Korea,7/18/2021,21882169,16038895,6527724,4767
Asia,South Korea,7/25/2021,22976534,16815338,6841548,3700
Asia,South Korea,8/1/2021,25842962,19389271,7127722,30384
Asia,South Korea,8/8/2021,27903526,20857896,7712303,32226
Asia,South Korea,8/15/2021,31397602,22311081,9731168,25505
Asia,South Korea,8/22/2021,36762084,25830365,11550723,43846
Asia,South Korea,8/29/2021,42497290,28549447,14590343,31023
Asia,South Korea,9/5/2021,46916025,29914239,17712324,15289
Asia,South Korea,9/12/2021,52318895,33062794,20024236,45706
Asia,South Korea,9/19/2021,57650395,36374433,22087280,47962
Asia,South Korea,9/26/2021,60297927,37958860,23157574,50515
Asia,South Korea,10/3/2021,65678755,39574902,26929173,37394
Asia,South Korea,10/10/2021,69301687,39780000,30345452,21270
Asia,South Korea,10/17/2021,72510009,40248013,33077864,21705
Asia,South Korea,10/24/2021,75687126,40608470,35873217,20757
Asia,South Korea,10/31/2021,78788341,40969846,38552271,24694
Asia,South Korea,11/7/2021,80077421,41341315,39191526,7574
Asia,South Korea,11/14/2021,81964211,41774591,39952201,8246
Asia,South Korea,11/21/2021,83392990,42040913,40336629,6053
Asia,South Korea,11/28/2021,85096784,42304372,40734764,6035
Asia,South Korea,12/5/2021,86794544,42462228,41165058,7977
Asia,South Korea,12/12/2021,89795330,42724302,41493938,12654
Asia,South Korea,12/19/2021,95863664,43226028,41845014,38281
Asia,South Korea,12/26/2021,100208937,43686506,42060291,31108
Asia,South Korea,1/2/2022,104021841,43965267,42326464,22317
Asia,South Korea,1/9/2022,107194291,44116535,42803792,22218
Asia,South Korea,1/16/2022,110097281,44230298,43266675,21506
Asia,South Korea,1/23/2022,112351977,44304009,43551942,16610
Asia,South Korea,1/30/2022,114583047,44364469,43731890,27037
Asia,South Korea,2/6/2022,115667255,44398293,43840854,13506
Asia,South Korea,2/13/2022,117055996,44437767,43938277,10040
Asia,South Korea,2/20/2022,118209762,44494242,44007313,9224
Asia,South Korea,2/27/2022,119196404,44534605,44053550,6891
Asia,South Korea,3/6/2022,119730949,44550421,44084242,2106
Asia,South Korea,3/13/2022,120169348,44582998,44122189,1021
Asia,South Korea,3/20/2022,120552268,44600577,44143087,690
Asia,South Korea,3/27/2022,120882941,44612616,44153377,675
Asia,South Korea,4/3/2022,121140365,44638665,44175172,431
Asia,South Korea,4/10/2022,121317458,44659813,44188433,277
Asia,South Korea,4/17/2022,121552835,44672632,44198642,371
Asia,South Korea,4/24/2022,122024678,44681481,44208463,620
Asia,South Korea,5/1/2022,123383182,44689524,44217537,1217
Asia,South Korea,5/8/2022,124204059,44694637,44223760,665
Asia,South Korea,5/15/2022,124853038,44699433,44229985,529
Asia,South Korea,5/22/2022,125248622,44703202,44235733,348
Asia,South Korea,5/29/2022,125533401,44706952,44249719,310
Asia,South Korea,6/5/2022,125697966,44710100,44263451,177
Asia,South Korea,6/12/2022,125807564,44712367,44273626,145
Asia,South Korea,6/19/2022,125899660,44714447,44281194,81
Asia,South Korea,6/26/2022,125979605,44716372,44287342,111
Asia,South Korea,7/3/2022,126055898,44718253,44291788,90
Asia,South Korea,7/10/2022,126158808,44720365,44295957,154
Asia,South Korea,7/17/2022,126345538,44722923,44299582,266
Asia,South Korea,7/24/2022,126893961,44726914,44303502,863
Asia,South Korea,7/31/2022,127318099,44730130,44306720,482
Asia,South Korea,8/7/2022,127939312,44733647,44309598,1107
Asia,South Korea,8/14/2022,128387950,44736976,44312486,677
Asia,South Korea,8/21/2022,128696087,44740271,44314815,676
Asia,South Korea,8/28/2022,128938350,44743126,44317281,342
Asia,South Korea,9/4/2022,129091830,44745241,44319520,211
Asia,South Korea,9/11/2022,129155878,44746544,44320850,34
Asia,South Korea,9/18/2022,129232081,44748194,44323928,152
Asia,South Korea,9/25/2022,129300704,44749657,44326381,88
Asia,South Korea,10/2/2022,129355417,44750934,44328952,102
Asia,South Korea,10/9/2022,129392663,44752017,44331234,77
Asia,South Korea,10/16/2022,129425221,44753125,44333562,65
Asia,South Korea,10/23/2022,129464413,44754453,44335853,104
Asia,South Korea,10/30/2022,129504006,44755839,44337777,98
Asia,South Korea,11/6/2022,129536774,44757080,44339232,69
Asia,South Korea,11/13/2022,129564441,44758383,44340817,86
Asia,South Korea,11/20/2022,129590739,44759809,44342437,100
Asia,South Korea,11/27/2022,129615235,44761536,44344075,111
Asia,South Korea,12/4/2022,129633453,44763238,44345607,99
Asia,South Korea,12/11/2022,129646007,44764703,44347180,68
Asia,South Korea,12/18/2022,0,44766178,44348799,0
Asia,South Korea,12/25/2022,0,44767526,44350281,0
Asia,South Korea,1/1/2023,0,44768987,44351864,0
Asia,Sri Lanka,1/3/2021,0,0,0,0
Asia,Sri Lanka,1/10/2021,0,0,0,0
Asia,Sri Lanka,1/17/2021,0,0,0,0
Asia,Sri Lanka,1/24/2021,0,0,0,0
Asia,Sri Lanka,1/31/2021,59154,59154,0,21329
Asia,Sri Lanka,2/7/2021,161773,161773,0,1625
Asia,Sri Lanka,2/14/2021,189349,189349,0,2695
Asia,Sri Lanka,2/21/2021,338769,338769,0,35912
Asia,Sri Lanka,2/28/2021,466350,466350,0,24374
Asia,Sri Lanka,3/7/2021,729562,729562,0,5284
Asia,Sri Lanka,3/14/2021,773011,773011,0,2603
Asia,Sri Lanka,3/21/2021,829865,829865,0,645
Asia,Sri Lanka,3/28/2021,894053,894053,0,9889
Asia,Sri Lanka,4/4/2021,924479,924479,0,0
Asia,Sri Lanka,4/11/2021,925242,925242,0,0
Asia,Sri Lanka,4/18/2021,0,0,0,0
Asia,Sri Lanka,4/25/2021,0,0,0,0
Asia,Sri Lanka,5/2/2021,1016195,928107,88088,24896
Asia,Sri Lanka,5/9/2021,1125740,928400,197340,0
Asia,Sri Lanka,5/16/2021,1541761,1273861,267900,0
Asia,Sri Lanka,5/23/2021,1765378,1437147,328231,16012
Asia,Sri Lanka,5/30/2021,1872990,1526750,346240,21989
Asia,Sri Lanka,6/6/2021,2296864,1943708,353156,24604
Asia,Sri Lanka,6/13/2021,2769383,2259385,509998,136677
Asia,Sri Lanka,6/20/2021,3261432,2455180,806252,43614
Asia,Sri Lanka,6/27/2021,0,0,0,0
Asia,Sri Lanka,7/4/2021,4186533,2951245,1235288,63704
Asia,Sri Lanka,7/11/2021,5319423,3896184,1423239,186305
Asia,Sri Lanka,7/18/2021,7246983,5578909,1668074,195869
Asia,Sri Lanka,7/25/2021,8907559,7114087,1793472,468090
Asia,Sri Lanka,8/1/2021,12098889,9944683,2154206,330079
Asia,Sri Lanka,8/8/2021,13765238,10986524,2778714,194556
Asia,Sri Lanka,8/15/2021,16377810,0,0,0
Asia,Sri Lanka,8/22/2021,17709118,12088864,5620254,121430
Asia,Sri Lanka,8/29/2021,19351672,12309254,7042418,188052
Asia,Sri Lanka,9/5/2021,21840957,12703070,9137887,173138
Asia,Sri Lanka,9/12/2021,24002848,13458620,10544228,225511
Asia,Sri Lanka,9/19/2021,24803998,13749897,11054101,114916
Asia,Sri Lanka,9/26/2021,25961797,14367807,11593990,148306
Asia,Sri Lanka,10/3/2021,26423966,14570141,11853825,47157
Asia,Sri Lanka,10/10/2021,27058302,14698140,12360162,118549
Asia,Sri Lanka,10/17/2021,27545979,14777220,12768759,57738
Asia,Sri Lanka,10/24/2021,28102233,14975778,13126455,135516
Asia,Sri Lanka,10/31/2021,0,0,0,0
Asia,Sri Lanka,11/7/2021,29374502,15796673,13577829,76876
Asia,Sri Lanka,11/14/2021,29522461,15874038,13648423,42851
Asia,Sri Lanka,11/21/2021,29615961,15910650,13705311,20707
Asia,Sri Lanka,11/28/2021,29664809,15926273,13738536,0
Asia,Sri Lanka,12/5/2021,29707010,15943166,13763844,0
Asia,Sri Lanka,12/12/2021,31011543,15955985,13789006,92052
Asia,Sri Lanka,12/19/2021,32208015,15967577,13809954,86798
Asia,Sri Lanka,12/26/2021,33178074,15982016,13829115,70740
Asia,Sri Lanka,1/2/2022,33912349,15993676,13846323,21214
Asia,Sri Lanka,1/9/2022,34186959,16007724,13859887,50708
Asia,Sri Lanka,1/16/2022,34766465,16200619,13871724,67759
Asia,Sri Lanka,1/23/2022,35220490,16420801,13883259,51360
Asia,Sri Lanka,1/30/2022,35721455,16641134,13915137,88196
Asia,Sri Lanka,2/6/2022,36581500,16788517,14015145,62923
Asia,Sri Lanka,2/13/2022,36979120,16812378,14037768,6140
Asia,Sri Lanka,2/20/2022,37421302,16849327,14082672,32002
Asia,Sri Lanka,2/27/2022,0,0,0,0
Asia,Sri Lanka,3/6/2022,38454224,16928363,14208755,21362
Asia,Sri Lanka,3/13/2022,38785914,16952784,14262840,12418
Asia,Sri Lanka,3/20/2022,39061330,16990817,14374087,0
Asia,Sri Lanka,3/27/2022,0,0,0,0
Asia,Sri Lanka,4/3/2022,0,0,0,0
Asia,Sri Lanka,4/10/2022,0,0,0,0
Asia,Sri Lanka,4/17/2022,0,0,0,0
Asia,Sri Lanka,4/24/2022,0,0,0,0
Asia,Sri Lanka,5/1/2022,0,0,0,0
Asia,Sri Lanka,5/8/2022,0,0,0,0
Asia,Sri Lanka,5/15/2022,0,0,0,0
Asia,Sri Lanka,5/22/2022,0,0,0,0
Asia,Sri Lanka,5/29/2022,0,0,0,0
Asia,Sri Lanka,6/5/2022,0,0,0,0
Asia,Sri Lanka,6/12/2022,0,0,0,0
Asia,Sri Lanka,6/19/2022,0,0,0,0
Asia,Sri Lanka,6/26/2022,0,0,0,0
Asia,Sri Lanka,7/3/2022,0,0,0,0
Asia,Sri Lanka,7/10/2022,0,0,0,0
Asia,Sri Lanka,7/17/2022,0,0,0,0
Asia,Sri Lanka,7/24/2022,0,0,0,0
Asia,Sri Lanka,7/31/2022,0,0,0,0
Asia,Sri Lanka,8/7/2022,0,0,0,0
Asia,Sri Lanka,8/14/2022,0,0,0,0
Asia,Sri Lanka,8/21/2022,0,0,0,0
Asia,Sri Lanka,8/28/2022,0,0,0,0
Asia,Sri Lanka,9/4/2022,0,0,0,0
Asia,Sri Lanka,9/11/2022,39928513,17114619,14644729,0
Asia,Sri Lanka,9/18/2022,0,0,0,0
Asia,Sri Lanka,9/25/2022,39994991,17130182,14687790,0
Asia,Sri Lanka,10/2/2022,0,0,0,0
Asia,Sri Lanka,10/9/2022,40006499,17132058,14693036,0
Asia,Sri Lanka,10/16/2022,0,0,0,0
Asia,Sri Lanka,10/23/2022,0,0,0,0
Asia,Sri Lanka,10/30/2022,40116590,17143761,14752827,0
Asia,Sri Lanka,11/6/2022,0,0,0,0
Asia,Sri Lanka,11/13/2022,0,0,0,0
Asia,Sri Lanka,11/20/2022,0,0,0,0
Asia,Sri Lanka,11/27/2022,0,0,0,0
Asia,Sri Lanka,12/4/2022,0,0,0,0
Asia,Sri Lanka,12/11/2022,0,0,0,0
Asia,Sri Lanka,12/18/2022,0,0,0,0
Asia,Sri Lanka,12/25/2022,0,0,0,0
Asia,Sri Lanka,1/1/2023,0,0,0,0
